decision_date,fill_date,adjusted_open,equity_before_fill,equity,cash,shares,holding_exposure_for_return,target_exposure,new_exposure_after_fill,signed_share_delta,reference_price,fill_price,turnover,fees,slippage,margin_interest,trade_executed,daily_return,monetary_pnl,drawdown
2004-12-31,2005-01-03,0.96960881685865019,1000,999.50024987506231,0,1030.8283428292812,0,1,1,1030.8283428292812,0.96960881685865019,0.97009362126707943,0.99950024987506236,0,0.4997501249374437,0,True,-0.00049975012493763682,-0.499750124937691,-0.00049975012493763682
2005-01-03,2005-01-04,0.95479045027571652,984.22505760694003,984.22505760694003,0,1030.8283428292812,1,1,1,0,0.95479045027571652,0.95479045027571652,0,0,0,0,False,-0.015282829864256331,-15.275192268122282,-0.015774942393059987
2005-01-04,2005-01-05,0.96481818268877728,994.56192839263088,994.56192839263088,0,1030.8283428292812,1,1,1,0,0.96481818268877728,0.96481818268877728,0,0,0,0,False,0.010502547873373569,10.336870785690849,-0.0054380716073690882
2005-01-05,2005-01-06,0.96796190433035467,997.80256576273473,997.80256576273473,0,1030.8283428292812,1,1,1,0,0.96796190433035467,0.96796190433035467,0,0,0,0,False,0.0032583565463251141,3.2406373701038547,-0.0021974342372652611
2005-01-06,2005-01-07,0.97290120182247453,1002.8941336112774,1002.8941336112774,0,1030.8283428292812,1,1,1,0,0.97290120182247453,0.97290120182247453,0,0,0,0,False,0.005102780873940338,5.0915678485426952,0
2005-01-07,2005-01-10,1.0451951815786638,1077.4168169598836,1077.4168169598836,0,1030.8283428292812,1,1,1,0,1.0451951815786638,1.0451951815786638,0,0,0,0,False,0.074307627147304878,74.522683348606165,0
2005-01-10,2005-01-11,1.0215464778098959,1053.039062843864,1053.039062843864,0,1030.8283428292812,1,1,1,0,1.0215464778098959,1.0215464778098959,0,0,0,0,False,-0.022626112505655493,-24.37775411601956,-0.022626112505655493
2005-01-11,2005-01-12,0.97963701173255857,1009.8375973785024,1009.8375973785024,0,1030.8283428292812,1,1,1,0,0.97963701173255857,0.97963701173255857,0,0,0,0,False,-0.041025510818839539,-43.201465465361593,-0.06272337550110596
2005-01-12,2005-01-13,1.1032706620381154,1137.2826682409145,1137.2826682409145,0,1030.8283428292812,1,1,1,0,1.1032706620381154,1.1032706620381154,0,0,0,0,False,0.12620353133340889,127.44507086241208,0
2005-01-13,2005-01-14,1.0514819500063157,1083.8973960399114,1083.8973960399114,0,1030.8283428292812,1,1,1,0,1.0514819500063157,1.0514819500063157,0,0,0,0,False,-0.046941076033081952,-53.38527220100309,-0.046941076033081952
2005-01-14,2005-01-18,1.0454944461697686,1077.7253073823997,1077.7253073823997,0,1030.8283428292812,1,1,1,0,1.0454944461697686,1.0454944461697686,0,0,0,0,False,-0.0056943477123035935,-6.172088657511722,-0.052368124936463478
2005-01-18,2005-01-19,1.0550740315831959,1087.6002155391145,1087.6002155391145,0,1030.8283428292812,1,1,1,0,1.0550740315831959,1.0550740315831959,0,0,0,0,False,0.0091627319958729192,9.8749081567148096,-0.043685228034509693
2005-01-19,2005-01-20,1.0425012885606797,1074.6398756843957,1074.6398756843957,0,1030.8283428292812,1,1,1,0,1.0425012885606797,1.0425012885606797,0,0,0,0,False,-0.011916455761545097,-12.960339854718768,-0.055081110708748549
2005-01-20,2005-01-21,1.067348163618498,1100.2527387247328,1100.2527387247328,0,1030.8283428292812,1,1,1,0,1.067348163618498,1.067348163618498,0,0,0,0,False,0.023833903449772098,25.612863040337061,-0.032560005133514869
2005-01-21,2005-01-24,1.0624082046930985,1095.1604890520184,1095.1604890520184,0,1030.8283428292812,1,1,1,0,1.0624082046930985,1.0624082046930985,0,0,0,0,False,-0.0046282544850709817,-5.092249672714388,-0.037037563628792736
2005-01-24,2005-01-25,1.0682450871912146,1101.1773129648407,1101.1773129648407,0,1030.8283428292812,1,1,1,0,1.0682450871912146,1.0682450871912146,0,0,0,0,False,0.0054940111271093439,6.0168239128222467,-0.03174703728838113
2005-01-25,2005-01-26,1.0875540832266717,1121.0815733497682,1121.0815733497682,0,1030.8283428292812,1,1,1,0,1.0875540832266717,1.0875540832266717,0,0,0,0,False,0.018075436308560233,19.904260384927511,-0.014245442530312458
2005-01-26,2005-01-27,1.0800695594628504,1113.3663141214417,1113.3663141214417,0,1030.8283428292812,1,1,1,0,1.0800695594628504,1.0800695594628504,0,0,0,0,False,-0.0068819784498583836,-7.7152592283264312,-0.021029384151668551
2005-01-27,2005-01-28,1.0869555721310715,1120.4646111489255,1120.4646111489255,0,1030.8283428292812,1,1,1,0,1.0869555721310715,1.0869555721310715,0,0,0,0,False,0.0063755270277645604,7.0982970274837953,-0.014787930530940185
2005-01-28,2005-01-31,1.1162927057956731,1150.706160027768,1150.706160027768,0,1030.8283428292812,1,1,1,0,1.1162927057956731,1.1162927057956731,0,0,0,0,False,0.026990186551124173,30.241548878842423,0
2005-01-31,2005-02-01,1.1532624762982118,1188.8156472896787,1188.2212394660341,1188.2212394660341,0,1,0,0,-1030.8283428292812,1.1532624762982118,1.1526858450600628,1,0,0.59440782364472466,0,True,0.032601789006987625,37.515079438266184,0
2005-02-01,2005-02-02,1.166732961684851,1188.2212394660341,1188.2212394660341,1188.2212394660341,0,0,0,0,0,1.166732961684851,1.166732961684851,0,0,0,0,False,0,0,0
2005-02-02,2005-02-03,1.1839459157537389,1188.2212394660341,1188.2212394660341,1188.2212394660341,0,0,0,0,0,1.1839459157537389,1.1839459157537389,0,0,0,0,False,0,0,0
2005-02-03,2005-02-04,1.1655362282031085,1188.2212394660341,1188.2212394660341,1188.2212394660341,0,0,0,0,0,1.1655362282031085,1.1655362282031085,0,0,0,0,False,0,0,0
2005-02-04,2005-02-07,1.181401376211064,1188.2212394660341,1188.2212394660341,1188.2212394660341,0,0,0,0,0,1.181401376211064,1.181401376211064,0,0,0,0,False,0,0,0
2005-02-07,2005-02-08,1.1834965552111663,1188.2212394660341,1188.2212394660341,1188.2212394660341,0,0,0,0,0,1.1834965552111663,1.1834965552111663,0,0,0,0,False,0,0,0
