strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,buy_hold_decision_date,buy_hold_fill_date,buy_hold_adjusted_open,buy_hold_equity_before_fill,buy_hold_equity,buy_hold_cash,buy_hold_shares,buy_hold_holding_exposure_for_return,buy_hold_target_exposure,buy_hold_new_exposure_after_fill,buy_hold_signed_share_delta,buy_hold_reference_price,buy_hold_fill_price,buy_hold_turnover,buy_hold_fees,buy_hold_slippage,buy_hold_margin_interest,buy_hold_trade_executed,buy_hold_daily_return,buy_hold_monetary_pnl,buy_hold_drawdown,static_1_10_decision_date,static_1_10_fill_date,static_1_10_adjusted_open,static_1_10_equity_before_fill,static_1_10_equity,static_1_10_cash,static_1_10_shares,static_1_10_holding_exposure_for_return,static_1_10_target_exposure,static_1_10_new_exposure_after_fill,static_1_10_signed_share_delta,static_1_10_reference_price,static_1_10_fill_price,static_1_10_turnover,static_1_10_fees,static_1_10_slippage,static_1_10_margin_interest,static_1_10_trade_executed,static_1_10_daily_return,static_1_10_monetary_pnl,static_1_10_drawdown,active_daily_return
2024-12-31,2025-01-02,247.349677541,1000,999.450302334,-99.9450302334,4.44470089267,0,1.1,1.1,4.44470089267,247.349677541,247.47335238,1.09939533257,0,0.549697666283,0,True,-0.000549697666283,-0.549697666283,-0.000549697666283,2024-12-31,2025-01-02,247.349677541,1000,999.500249875,0,4.04083910605,0,1,1,4.04083910605,247.349677541,247.47335238,0.999500249875,0,0.499750124937,0,True,-0.000499750124937,-0.499750124937,-0.000499750124937,2024-12-31,2025-01-02,247.349677541,1000,999.450302334,-99.9450302334,4.44470089267,0,1.1,1.1,4.44470089267,247.349677541,247.47335238,1.09939533257,0,0.549697666283,0,True,-0.000549697666283,-0.549697666283,-0.000549697666283,-4.99475413458e-05
2025-01-02,2025-01-03,241.815032959,974.82855686,974.827314136,-97.4827314136,4.43442259329,1.10254822275,1.1,1.1,-0.0102782993804,241.815032959,241.694125443,0.00254962504529,0,0.00124272365172,0.0219057600511,True,-0.0246365308408,-24.6229881973,-0.0251726858636,2025-01-02,2025-01-03,241.815032959,977.135641611,977.135641611,0,4.04083910605,1,1,1,0,241.815032959,241.815032959,0,0,0,0,False,-0.0223757905686,-22.3646082644,-0.0228643583894,2025-01-02,2025-01-03,241.815032959,974.82855686,974.827314136,-97.4827314136,4.43442259329,1.10254822275,1.1,1.1,-0.0102782993804,241.815032959,241.694125443,0.00254962504529,0,0.00124272365172,0.0219057600511,True,-0.0246365308408,-24.6229881973,-0.0251726858636,-0.00226074027223
2025-01-03,2025-01-06,242.758973438,978.949046891,978.948872949,-97.8948872949,4.43585563488,1.09964444008,1.1,1.1,0.00143304158903,242.758973438,242.880352925,0.000355364465753,0,0.000173941852524,0.0640982343542,True,0.00422798864248,4.12155881255,-0.021051127051,2025-01-03,2025-01-06,242.758973438,980.949953214,980.949953214,0,4.04083910605,1,1,1,0,242.758973438,242.758973438,0,0,0,0,False,0.00390356409149,3.81431160311,-0.0190500467863,2025-01-03,2025-01-06,242.758973438,978.949046891,978.948872949,-97.8948872949,4.43585563488,1.09964444008,1.1,1.1,0.00143304158903,242.758973438,242.880352925,0.000355364465753,0,0.000173941852524,0.0640982343542,True,0.00422798864248,4.12155881255,-0.021051127051,0.000324424550988
2025-01-06,2025-01-07,241.437418183,973.065188209,973.064883128,-97.3064883128,4.43332843557,1.10062670507,1.1,1.1,-0.00252719930717,241.437418183,241.316699474,0.000627049948298,0,0.000305080237979,0.0214564136537,True,-0.00601051799869,-5.88398982065,-0.0269351168717,2025-01-06,2025-01-07,241.437418183,975.609761057,975.609761057,0,4.04083910605,1,1,1,0,241.437418183,241.437418183,0,0,0,0,False,-0.00544389868168,-5.34019215709,-0.0243902389434,2025-01-06,2025-01-07,241.437418183,973.065188209,973.064883128,-97.3064883128,4.43332843557,1.10062670507,1.1,1.1,-0.00252719930717,241.437418183,241.316699474,0.000627049948298,0,0.000305080237979,0.0214564136537,True,-0.00601051799869,-5.88398982065,-0.0269351168717,-0.000566619317011
2025-01-07,2025-01-08,240.384163267,968.374130709,968.373885372,-96.8373885372,4.43128723388,1.10050641862,1.1,1.1,-0.00204120169438,240.384163267,240.263971185,0.00050669730407,0,0.000245336280681,0.0213274494932,True,-0.00482084785631,-4.69099775588,-0.0316261146276,2025-01-07,2025-01-08,240.384163267,971.353727402,971.353727402,0,4.04083910605,1,1,1,0,240.384163267,240.384163267,0,0,0,0,False,-0.00436243447339,-4.25603365421,-0.0286462725976,2025-01-07,2025-01-08,240.384163267,968.374130709,968.373885372,-96.8373885372,4.43128723388,1.10050641862,1.1,1.1,-0.00204120169438,240.384163267,240.263971185,0.00050669730407,0,0.000245336280681,0.0213274494932,True,-0.00482084785631,-4.69099775588,-0.0316261146276,-0.000458413382919
2025-01-08,2025-01-10,238.486286409,959.921398614,959.920954521,-95.9920954521,4.42756296755,1.10092476107,1.1,1.1,-0.00372426632154,238.486286409,238.367043265,0.000925269970963,0,0.000444093222311,0.0424492662081,True,-0.00872899504995,-8.45293085192,-0.0400790454795,2025-01-08,2025-01-10,238.486286409,963.684712376,963.684712376,0,4.04083910605,1,1,1,0,238.486286409,238.486286409,0,0,0,0,False,-0.00789518257878,-7.66901502642,-0.036315287624,2025-01-08,2025-01-10,238.486286409,959.921398614,959.920954521,-95.9920954521,4.42756296755,1.10092476107,1.1,1.1,-0.00372426632154,238.486286409,238.367043265,0.000925269970963,0,0.000444093222311,0.0424492662081,True,-0.00872899504995,-8.45293085192,-0.0400790454795,-0.000833812471175
2025-01-10,2025-01-13,232.047423835,931.349366946,931.347906004,-93.1347906004,4.41497121439,1.10313553319,1.1,1.1,-0.0125917531659,232.047423835,231.931400123,0.00313725867801,0,0.00146094194186,0.0631180901603,True,-0.0297660431117,-28.5730485161,-0.0686520939956,2025-01-10,2025-01-13,232.047423835,937.66630469,937.66630469,0,4.04083910605,1,1,1,0,232.047423835,232.047423835,0,0,0,0,False,-0.0269988797702,-26.0184076858,-0.0623336953098,2025-01-10,2025-01-13,232.047423835,931.349366946,931.347906004,-93.1347906004,4.41497121439,1.10313553319,1.1,1.1,-0.0125917531659,232.047423835,231.931400123,0.00313725867801,0,0.00146094194186,0.0631180901603,True,-0.0297660431117,-28.5730485161,-0.0686520939956,-0.00276716334152
2025-01-13,2025-01-14,233.259710799,936.679704947,936.679448705,-93.6679448705,4.41716827157,1.09945256977,1.1,1.1,0.00219705718153,233.259710799,233.376340654,0.000547129312256,0,0.000256242461386,0.0204131047891,True,0.00572454467966,5.33154270023,-0.0633205512954,2025-01-13,2025-01-14,233.259710799,942.56496126,942.56496126,0,4.04083910605,1,1,1,0,233.259710799,233.259710799,0,0,0,0,False,0.00522430692604,4.8986565699,-0.0574350387399,2025-01-13,2025-01-14,233.259710799,936.679704947,936.679448705,-93.6679448705,4.41716827157,1.09945256977,1.1,1.1,0.00219705718153,233.259710799,233.376340654,0.000547129312256,0,0.000256242461386,0.0204131047891,True,0.00572454467966,5.33154270023,-0.0633205512954,0.00050023775362
2025-01-14,2025-01-15,233.150388426,936.176023427,936.175987971,-93.6175987971,4.41686412672,1.10007570423,1.1,1.1,-0.00030414484872,233.150388426,233.033813231,7.5745893766e-05,0,3.54557448084e-05,0.0205299605196,True,-0.000537495227659,-0.503460733525,-0.0638240120289,2025-01-14,2025-01-15,233.150388426,942.12320714,942.12320714,0,4.04083910605,1,1,1,0,233.150388426,233.150388426,0,0,0,0,False,-0.000468672333498,-0.441754119867,-0.0578767928598,2025-01-14,2025-01-15,233.150388426,936.176023427,936.175987971,-93.6175987971,4.41686412672,1.10007570423,1.1,1.1,-0.00030414484872,233.150388426,233.033813231,7.5745893766e-05,0,3.54557448084e-05,0.0205299605196,True,-0.000537495227659,-0.503460733525,-0.0638240120289,-6.88228941609e-05
2025-01-15,2025-01-16,235.843186092,948.049190461,948.048607381,-94.8048607381,4.42180876792,1.09876926078,1.1,1.1,0.00494464120225,235.843186092,235.961107686,0.00123006268763,0,0.000583079967611,0.0205189257637,True,0.0126820379524,11.8726194095,-0.0519513926194,2025-01-15,2025-01-16,235.843186092,953.004369257,953.004369257,0,4.04083910605,1,1,1,0,235.843186092,235.843186092,0,0,0,0,False,0.011549616902,10.8811621169,-0.0469956307429,2025-01-15,2025-01-16,235.843186092,948.049190461,948.048607381,-94.8048607381,4.42180876792,1.09876926078,1.1,1.1,0.00494464120225,235.843186092,235.961107686,0.00123006268763,0,0.000583079967611,0.0205189257637,True,0.0126820379524,11.8726194095,-0.0519513926194,0.0011324210504
